videoname,poi,context,value
10326,Barack Obama,10326,0.038909912109375
10327,Ayn Rand,10327,0.041259765625
10328,Alan Watts,10328,0.0703125
10329,Richard Nixon,10329,0.0266876220703125
10330,Ayn Rand,10330,0.016754150390625
10331,Louis Farrakhan,10331,0.02655029296875
10332,Alec Guinness,10332,0.037017822265625
10333,Queen Elizabeth II,10333,0.057891845703125
10334,Donald Trump,10334,0.025848388671875
10335,The Notorious B.I.G.,10335,0.0977783203125
10336,Martin Luther King,10336,0.013397216796875
10337,Alec Guinness,10337,0.034027099609375
10338,Alec Guinness,10338,0.0156097412109375
10339,Alec Guinness,10339,0.05059814453125
10340,The Notorious B.I.G.,10340,0.0845947265625
10341,Louis Farrakhan,10341,0.037994384765625
10342,Gilbert Gottfried,10342,0.0634765625
10343,Barack Obama,10343,0.01861572265625
10344,Donald Trump,10344,0.0301666259765625
10345,Alec Guinness,10345,0.0137939453125
10346,Martin Luther King,10346,0.052337646484375
10347,FDR,10347,0.0160980224609375
10348,Bernie Sanders,10348,0.04608154296875
10349,Alec Guinness,10349,0.040740966796875
10350,Alexandria Ocasio-Cortez,10350,0.035797119140625
10351,Winston Churchill,10351,0.024810791015625
10352,Alec Guinness,10352,0.0241851806640625
10353,Alec Guinness,10353,0.01537322998046875
10354,Robert Kardashian,10354,0.0267181396484375
10355,FDR,10355,0.09539794921875
10356,Ayn Rand,10356,0.043853759765625
10357,Nelson Mandela,10357,0.048004150390625
10358,Ronald Reagan,10358,0.0521240234375
10359,Donald Trump,10359,0.02392578125
10360,Martin Luther King,10360,0.053741455078125
10361,Tucker Carlson,10361,0.04443359375
10362,JFK,10362,0.01480865478515625
10363,Winston Churchill,10363,0.02581787109375
10364,Bernie Sanders,10364,0.01450347900390625
10365,Richard Nixon,10365,0.0158843994140625
10366,Ronald Reagan,10366,0.049896240234375
10367,Ayn Rand,10367,0.0153045654296875
10368,Christopher Hitchens,10368,0.0232086181640625
10369,Donald Trump,10369,0.019195556640625
10370,Louis Farrakhan,10370,0.0229339599609375
10371,Ronald Reagan,10371,0.046844482421875
10372,Barack Obama,10372,0.040283203125
10373,Donald Trump,10373,0.02471923828125
10374,Milton Friedman,10374,0.029754638671875
10375,Ayn Rand,10375,0.01280975341796875
10376,Donald Trump,10376,0.0546875
10377,Ronald Reagan,10377,0.048126220703125
10378,Bill Clinton,10378,0.05816650390625
10379,Donald Trump,10379,0.025482177734375
10380,Bill Clinton,10380,0.025604248046875
10381,Bernie Sanders,10381,0.027618408203125
10382,Louis Farrakhan,10382,0.058319091796875
10383,Winston Churchill,10383,0.055389404296875
10384,Alec Guinness,10384,0.0214996337890625
10385,Alec Guinness,10385,0.035186767578125
10386,Bernie Sanders,10386,0.0206756591796875
10387,Ronald Reagan,10387,0.043701171875
10388,Alec Guinness,10388,0.02874755859375
10389,Ayn Rand,10389,0.01297760009765625
10390,Donald Trump,10390,0.017364501953125
10391,Adam Driver,10391,0.026458740234375
10392,Winston Churchill,10392,0.060455322265625
10393,Bernie Sanders,10393,0.0504150390625
10394,George Carlin,10394,0.0220947265625
10395,Donald Trump,10395,0.0162200927734375
10396,Jimmy Carter,10396,0.06689453125
10397,Nelson Mandela,10397,0.0859375
10398,Barack Obama,10398,0.0202789306640625
10399,Alec Guinness,10399,0.0233306884765625
10400,Donald Trump,10400,0.07696533203125
10401,Bernie Sanders,10401,0.04473876953125
10402,Alan Watts,10402,0.0601806640625
10403,Alec Guinness,10403,0.05963134765625
10404,Mark Zuckerberg,10404,0.0190277099609375
10405,Alec Guinness,10405,0.04656982421875
10406,Ronald Reagan,10406,0.034271240234375
10407,Bernie Sanders,10407,0.01177978515625
10408,The Notorious B.I.G.,10408,0.06610107421875
10409,Donald Trump,10409,0.044647216796875
10410,Donald Trump,10410,0.0182647705078125
10411,Nelson Mandela,10411,0.045074462890625
10412,Donald Trump,10412,0.02081298828125
10413,Bill Clinton,10413,0.015472412109375
10414,Alec Guinness,10414,0.02044677734375
10415,Ronald Reagan,10415,0.0257110595703125
10416,Boris Johnson,10416,0.0253143310546875
10417,Donald Trump,10417,0.033966064453125
10418,Nelson Mandela,10418,0.055572509765625
10419,Norm MacDonald,10419,0.06744384765625
10420,Bernie Sanders,10420,0.0418701171875
10421,Ayn Rand,10421,0.0418701171875
10422,Barack Obama,10422,0.0179595947265625
10423,Bernie Sanders,10423,0.0223236083984375
10424,Ronald Reagan,10424,0.028472900390625
10425,Bill Clinton,10425,0.1082763671875
10426,JFK,10426,0.024322509765625
10427,Louis Farrakhan,10427,0.057342529296875
10428,Donald Trump,10428,0.0168609619140625
10429,Donald Trump,10429,0.040985107421875
10430,Christopher Hitchens,10430,0.056884765625
10431,Barack Obama,10431,0.01178741455078125
10432,Lyndon Johnson,10432,0.0223846435546875
10433,Donald Trump,10433,0.01464080810546875
10434,Barack Obama,10434,0.0355224609375
10435,Ayn Rand,10435,0.0187835693359375
10436,Donald Trump,10436,0.024383544921875
10437,Bill Burr,10437,0.059844970703125
10438,Boris Johnson,10438,0.0294036865234375
10439,Donald Trump,10439,0.0189666748046875
10440,Winston Churchill,10440,0.0247802734375
10441,Mark Zuckerberg,10441,0.01355743408203125
10442,Donald Trump,10442,0.024078369140625
10443,Donald Trump,10443,0.01531219482421875
10444,Alec Guinness,10444,0.0246429443359375
10445,Barack Obama,10445,0.021759033203125
10446,Bill Burr,10446,0.06488037109375
10447,Ronald Reagan,10447,0.019622802734375
10448,Arnold Schwarzenegger,10448,0.0232086181640625
10449,Bernie Sanders,10449,0.015472412109375
10450,Bernie Sanders,10450,0.03692626953125
10451,Alec Guinness,10451,0.043853759765625
10452,Alexandria Ocasio-Cortez,10452,0.023773193359375
10453,George Carlin,10453,0.021820068359375
10454,Martin Luther King,10454,0.060516357421875
10455,Donald Trump,10455,0.036285400390625
10456,Winston Churchill,10456,0.028717041015625
10457,Bill Clinton,10457,0.01525115966796875
10458,Martin Luther King,10458,0.04052734375
10459,Christopher Hitchens,10459,0.059600830078125
10460,Ayn Rand,10460,0.032318115234375
10461,Alec Guinness,10461,0.059051513671875
10462,Martin Luther King,10462,0.03253173828125
10463,Donald Trump,10463,0.044158935546875
10464,The Notorious B.I.G.,10464,0.1370849609375
10465,Martin Luther King,10465,0.052886962890625
10466,Winston Churchill,10466,0.02410888671875
10467,Alec Guinness,10467,0.04364013671875
10468,Louis Farrakhan,10468,0.019256591796875
10469,Lyndon Johnson,10469,0.0204315185546875
10470,Louis C.K.,10470,0.06500244140625
10471,Barack Obama,10471,0.02484130859375
10472,Barack Obama,10472,0.01299285888671875
10473,Barack Obama,10473,0.025482177734375
10474,Adam Driver,10474,0.140380859375
10475,Donald Trump,10475,0.0183868408203125
10476,The Notorious B.I.G.,10476,0.06536865234375
10477,Bernie Sanders,10477,0.03912353515625
10478,Bernie Sanders,10478,0.036407470703125
10479,Alan Watts,10479,0.127685546875
10480,Winston Churchill,10480,0.01508331298828125
10481,Ayn Rand,10481,0.0186920166015625
10482,Queen Elizabeth II,10482,0.053497314453125
10483,Martin Luther King,10483,0.026885986328125
10484,Donald Trump,10484,0.01502227783203125
10485,Donald Trump,10485,0.033203125
10486,Bernie Sanders,10486,0.0516357421875
10487,George Carlin,10487,0.044586181640625
10488,Arnold Schwarzenegger,10488,0.0279541015625
10489,Barack Obama,10489,0.03045654296875
10490,Alec Guinness,10490,0.054962158203125
10491,Gilbert Gottfried,10491,0.01534271240234375
10492,JFK,10492,0.0174560546875
10493,Donald Trump,10493,0.005245208740234375
10494,Barack Obama,10494,0.0187835693359375
10495,Barack Obama,10495,0.07843017578125
10496,Martin Luther King,10496,0.08551025390625
10497,Alec Guinness,10497,0.01209259033203125
10498,Ronald Reagan,10498,0.042144775390625
10499,Donald Trump,10499,0.00513458251953125
10500,Bernie Sanders,10500,0.0189056396484375
10501,Barack Obama,10501,0.039825439453125
10502,Winston Churchill,10502,0.018341064453125
10503,Donald Trump,10503,0.0156707763671875
10504,Barack Obama,10504,0.028228759765625
10505,The Notorious B.I.G.,10505,0.03314208984375
10506,Alec Guinness,10506,0.0282745361328125
10507,Jeff Goldblum,10507,0.0230712890625
10508,Alec Guinness,10508,0.0157928466796875
10509,Bill Clinton,10509,0.01519775390625
10510,Alec Guinness,10510,0.0504150390625
10511,Ronald Reagan,10511,0.031829833984375
10512,FDR,10512,0.019012451171875
10513,Barack Obama,10513,0.0126800537109375
10514,Christopher Hitchens,10514,0.059326171875
10515,Alec Guinness,10515,0.0116119384765625
10516,Robert Kardashian,10516,0.11676025390625
10517,Barack Obama,10517,0.04278564453125
10518,Ronald Reagan,10518,0.0199737548828125
10519,Barack Obama,10519,0.0182037353515625
10520,Robert Kardashian,10520,0.0299530029296875
10521,Bill Burr,10521,0.0194091796875
10522,Barack Obama,10522,0.0279388427734375
10523,FDR,10523,0.059478759765625
10524,Alec Guinness,10524,0.053497314453125
10525,Alec Guinness,10525,0.0601806640625
10526,Winston Churchill,10526,0.02801513671875
10527,Bernie Sanders,10527,0.02911376953125
10528,FDR,10528,0.036956787109375
10529,Richard Nixon,10529,0.06268310546875
10530,2Pac,10530,0.034088134765625
10531,Alec Guinness,10531,0.01904296875
10532,Donald Trump,10532,0.01520538330078125
10533,Bernie Sanders,10533,0.0182647705078125
10534,Richard Nixon,10534,0.024383544921875
10535,Donald Trump,10535,0.0212860107421875
10536,Orson Welles,10536,0.10687255859375
10537,Bernie Sanders,10537,0.037506103515625
10538,Mark Zuckerberg,10538,0.06591796875
10539,Arnold Schwarzenegger,10539,0.021087646484375
10540,Martin Luther King,10540,0.08905029296875
10541,Donald Trump,10541,0.0260162353515625
10542,Bill Clinton,10542,0.07958984375
10543,Donald Trump,10543,0.013916015625
10544,Alan Watts,10544,0.061126708984375
10545,Alec Guinness,10545,0.0584716796875
10546,Donald Trump,10546,0.0300750732421875
10547,Barack Obama,10547,0.022979736328125
10548,Alec Guinness,10548,0.04986572265625
10549,Martin Luther King,10549,0.0253143310546875
10550,Bernie Sanders,10550,0.060333251953125
10551,Queen Elizabeth II,10551,0.0692138671875
10552,Barack Obama,10552,0.019378662109375
10553,Orson Welles,10553,0.07183837890625
10554,Bernie Sanders,10554,0.01497650146484375
10555,Donald Trump,10555,0.0203857421875
10556,Martin Luther King,10556,0.027374267578125
10557,Martin Luther King,10557,0.037017822265625
10558,Bill Clinton,10558,0.08819580078125
10559,Tucker Carlson,10559,0.0211181640625
10560,Martin Luther King,10560,0.03692626953125
10561,Nick Offerman,10561,0.045074462890625
10562,Bill Clinton,10562,0.0244903564453125
10563,Alec Guinness,10563,0.03082275390625
10564,Ronald Reagan,10564,0.0582275390625
10565,Barack Obama,10565,0.033203125
10566,Bernie Sanders,10566,0.016082763671875
10567,Barack Obama,10567,0.0298919677734375
10568,Barack Obama,10568,0.01470184326171875
10569,George W. Bush,10569,0.0229644775390625
10570,Boris Johnson,10570,0.0143585205078125
10571,FDR,10571,0.0823974609375
10572,FDR,10572,0.02337646484375
10573,Ayn Rand,10573,0.0278167724609375
10574,Alec Guinness,10574,0.026153564453125
10575,George W. Bush,10575,0.0218505859375
10576,Alan Watts,10576,0.045501708984375
10577,Alec Guinness,10577,0.04608154296875
10578,Queen Elizabeth II,10578,0.0157470703125
10579,Alan Watts,10579,0.052398681640625
10580,Ronald Reagan,10580,0.0161590576171875
10581,Donald Trump,10581,0.0236663818359375
10582,Bernie Sanders,10582,0.0136871337890625
10583,Mark Zuckerberg,10583,0.05804443359375
10584,Louis Farrakhan,10584,0.0226898193359375
10585,Richard Nixon,10585,0.0498046875
10586,Bernie Sanders,10586,0.02490234375
10587,Jimmy Carter,10587,0.062744140625
10588,Christopher Hitchens,10588,0.11651611328125
10589,Bernie Sanders,10589,0.0195465087890625
10590,Ayn Rand,10590,0.01512908935546875
10591,Bill Burr,10591,0.0277099609375
10592,JFK,10592,0.0205535888671875
10593,JFK,10593,0.1068115234375
10594,Alec Guinness,10594,0.0137939453125
10595,Nick Offerman,10595,0.014556884765625
10596,Donald Trump,10596,0.0245208740234375
10597,Barack Obama,10597,0.033447265625
10598,Alec Guinness,10598,0.05926513671875
10599,Bernie Sanders,10599,0.0261688232421875
10600,Barack Obama,10600,0.032470703125
10601,Donald Trump,10601,0.019622802734375
10602,Barack Obama,10602,0.0202484130859375
10603,Orson Welles,10603,0.0333251953125
10604,Ayn Rand,10604,0.07037353515625
10605,Barack Obama,10605,0.0198822021484375
10606,Nelson Mandela,10606,0.057952880859375
10607,Milton Friedman,10607,0.0233154296875
10608,Bernie Sanders,10608,0.0142059326171875
10609,Alec Guinness,10609,0.04620361328125
10610,Martin Luther King,10610,0.0712890625
10611,Calvin Coolidge,10611,0.00989532470703125
10612,Adam Driver,10612,0.025390625
10613,Barack Obama,10613,0.047821044921875
10614,JFK,10614,0.07098388671875
10615,Bob Ross,10615,0.03143310546875
10616,Donald Trump,10616,0.0158233642578125
10617,Alec Guinness,10617,0.043731689453125
10618,Bernie Sanders,10618,0.037567138671875
10619,The Notorious B.I.G.,10619,0.0938720703125
10620,Nelson Mandela,10620,0.042327880859375
10621,JFK,10621,0.0142669677734375
10622,Donald Trump,10622,0.0167083740234375
10623,Donald Trump,10623,0.0286407470703125
10624,Nelson Mandela,10624,0.037872314453125
10625,Bernie Sanders,10625,0.07965087890625
10626,Christopher Hitchens,10626,0.0251617431640625
10627,Ayn Rand,10627,0.01026153564453125
10628,Donald Trump,10628,0.0213775634765625
10629,Bernie Sanders,10629,0.01541900634765625
10630,Barack Obama,10630,0.0185699462890625
10631,Martin Luther King,10631,0.04827880859375
10632,George W. Bush,10632,0.07354736328125
10633,Ayn Rand,10633,0.060089111328125
10634,Donald Trump,10634,0.002353668212890625
10635,Bernie Sanders,10635,0.04779052734375
10636,Ayn Rand,10636,0.0521240234375
10637,Alexandria Ocasio-Cortez,10637,0.01849365234375
10638,Donald Trump,10638,0.0228118896484375
10639,Dwight Eisenhower,10639,0.07421875
10640,Ayn Rand,10640,0.055816650390625
10641,Bernie Sanders,10641,0.01149749755859375
10642,Donald Trump,10642,0.0186004638671875
10643,Bill Burr,10643,0.08355712890625
10644,Barack Obama,10644,0.017425537109375
10645,Ronald Reagan,10645,0.03094482421875
10646,Christopher Hitchens,10646,0.03741455078125
10647,Alec Guinness,10647,0.046630859375
10648,Nelson Mandela,10648,0.0261383056640625
10649,Donald Trump,10649,0.015289306640625
10650,Louis Farrakhan,10650,0.060638427734375
10651,Barack Obama,10651,0.01251983642578125
10652,George W. Bush,10652,0.0134124755859375
10653,Donald Trump,10653,0.020050048828125
10654,Bill Burr,10654,0.06573486328125
10655,Winston Churchill,10655,0.0701904296875
10656,Bernie Sanders,10656,0.01192474365234375
10657,Bill Clinton,10657,0.0185546875
10658,Bernie Sanders,10658,0.037506103515625
10659,Barack Obama,10659,0.0244140625
10660,JFK,10660,0.0220489501953125
10661,Alec Guinness,10661,0.0279998779296875
10662,Winston Churchill,10662,0.018096923828125
10663,Alec Guinness,10663,0.017974853515625
10664,Ayn Rand,10664,0.01503753662109375
10665,Mark Zuckerberg,10665,0.0152740478515625
10666,Winston Churchill,10666,0.034576416015625
10667,Boris Johnson,10667,0.051971435546875
10668,Alan Watts,10668,0.099365234375
10669,JFK,10669,0.055908203125
10670,Donald Trump,10670,0.0252685546875
10671,Bill Clinton,10671,0.06683349609375
10672,Adam Driver,10672,0.0193634033203125
10673,Donald Trump,10673,0.028533935546875
10674,Ayn Rand,10674,0.021728515625
10675,Bernie Sanders,10675,0.0462646484375
10676,Alec Guinness,10676,0.01861572265625
10677,Barack Obama,10677,0.0156707763671875
10678,Arnold Schwarzenegger,10678,0.06201171875
10679,Ayn Rand,10679,0.011474609375
10680,Bill Clinton,10680,0.038787841796875
10681,FDR,10681,0.022003173828125
10682,Barack Obama,10682,0.01361846923828125
10683,Nick Offerman,10683,0.0192718505859375
10684,Mark Zuckerberg,10684,0.0853271484375
10685,George W. Bush,10685,0.0439453125
10686,Nick Offerman,10686,0.0165557861328125
10687,Barack Obama,10687,0.045684814453125
10688,Martin Luther King,10688,0.020111083984375
10689,Barack Obama,10689,0.0167694091796875
10690,Donald Trump,10690,0.037933349609375
10691,Queen Elizabeth II,10691,0.06719970703125
10692,Alec Guinness,10692,0.0249786376953125
10693,Donald Trump,10693,0.002941131591796875
10694,George W. Bush,10694,0.07000732421875
10695,Christopher Hitchens,10695,0.0235595703125
10696,Donald Trump,10696,0.0280914306640625
10697,Scarlett Johansson,10697,0.077880859375
10698,Nelson Mandela,10698,0.0482177734375
10699,Malcolm X,10699,0.0187530517578125
10700,Winston Churchill,10700,0.056976318359375
10701,JFK,10701,0.06988525390625
10702,Barack Obama,10702,0.0195159912109375
10703,Alexandria Ocasio-Cortez,10703,0.059173583984375
10704,Queen Elizabeth II,10704,0.054351806640625
10705,Barack Obama,10705,0.023590087890625
10706,Barack Obama,10706,0.020233154296875
10707,Mark Zuckerberg,10707,0.01507568359375
10708,Barack Obama,10708,0.01377105712890625
10709,Donald Trump,10709,0.01617431640625
10710,Harry Truman,10710,0.0210418701171875
10711,Bernie Sanders,10711,0.03057861328125
10712,Bernie Sanders,10712,0.04901123046875
10713,Alec Guinness,10713,0.0235443115234375
10714,Barack Obama,10714,0.050933837890625
10715,Ronald Reagan,10715,0.0638427734375
10716,Nick Offerman,10716,0.048736572265625
10717,Barack Obama,10717,0.03216552734375
10718,Donald Trump,10718,0.029876708984375
10719,Barack Obama,10719,0.0227813720703125
10720,Ronald Reagan,10720,0.04180908203125
10721,Donald Trump,10721,0.0025920867919921875
10722,Ronald Reagan,10722,0.044219970703125
10723,Ayn Rand,10723,0.023468017578125
10724,Winston Churchill,10724,0.019989013671875
10725,Christopher Hitchens,10725,0.05804443359375
10726,Bernie Sanders,10726,0.01456451416015625
10727,Barack Obama,10727,0.0151214599609375
10728,Bill Clinton,10728,0.07464599609375
10729,Ayn Rand,10729,0.0258636474609375
10730,Barack Obama,10730,0.0132293701171875
10731,Bill Clinton,10731,0.021942138671875
10732,Ayn Rand,10732,0.052734375
10733,Alec Guinness,10733,0.04547119140625
10734,Barack Obama,10734,0.021942138671875
10735,Bernie Sanders,10735,0.03460693359375
10736,Bill Clinton,10736,0.02783203125
10737,Alec Guinness,10737,0.024627685546875
10738,Alec Guinness,10738,0.054840087890625
10739,Mark Zuckerberg,10739,0.030242919921875
10740,Ronald Reagan,10740,0.046142578125
10741,Barack Obama,10741,0.01143646240234375
10742,Arnold Schwarzenegger,10742,0.06768798828125
10743,Christopher Hitchens,10743,0.05352783203125
10744,Alec Guinness,10744,0.042327880859375
10745,Winston Churchill,10745,0.059234619140625
10746,Bernie Sanders,10746,0.0260009765625
10747,Bill Clinton,10747,0.0253143310546875
10748,Mark Zuckerberg,10748,0.07769775390625
10749,Ayn Rand,10749,0.0196380615234375
10750,Barack Obama,10750,0.01178741455078125
10751,Barack Obama,10751,0.033477783203125
10752,Frank Sinatra,10752,0.11932373046875
10753,Ronald Reagan,10753,0.0806884765625
10754,Barack Obama,10754,0.051788330078125
10755,Bernie Sanders,10755,0.017669677734375
10756,Ronald Reagan,10756,0.03704833984375
10757,Christopher Hitchens,10757,0.0345458984375
10758,Bill Clinton,10758,0.0265045166015625
10759,JFK,10759,0.0426025390625
10760,Donald Trump,10760,0.0318603515625
10761,Alec Guinness,10761,0.0186614990234375
10762,Bill Clinton,10762,0.029266357421875
10763,2Pac,10763,0.10089111328125
10764,Ayn Rand,10764,0.05474853515625
10765,Kanye West,10765,0.028167724609375
10766,Christopher Hitchens,10766,0.0185394287109375
10767,Bernie Sanders,10767,0.0151824951171875
10768,Queen Elizabeth II,10768,0.0204620361328125
10769,Queen Elizabeth II,10769,0.05120849609375
10770,Ayn Rand,10770,0.04095458984375
10771,Alec Guinness,10771,0.04388427734375
10772,Bill Clinton,10772,0.03607177734375
10773,Bernie Sanders,10773,0.061614990234375
10774,Arnold Schwarzenegger,10774,0.0323486328125
10775,Donald Trump,10775,0.0234832763671875
10776,2Pac,10776,0.156005859375
10777,Bernie Sanders,10777,0.0133209228515625
10778,Bill Clinton,10778,0.035980224609375
10779,Barack Obama,10779,0.01806640625
10780,Bernie Sanders,10780,0.052703857421875
10781,Bill Burr,10781,0.031219482421875
10782,Christopher Hitchens,10782,0.0190277099609375
10783,Bill Burr,10783,0.069091796875
10784,Malcolm X,10784,0.0247802734375
10785,Christopher Hitchens,10785,0.049560546875
10786,Adam Driver,10786,0.042938232421875
10787,Ayn Rand,10787,0.01296234130859375
10788,Ronald Reagan,10788,0.049652099609375
10789,Donald Trump,10789,0.0159912109375
10790,Bill Clinton,10790,0.0933837890625
10791,Ronald Reagan,10791,0.046112060546875
10792,Ayn Rand,10792,0.01390838623046875
10793,Bernie Sanders,10793,0.08990478515625
10794,Winston Churchill,10794,0.018280029296875
10795,Alec Guinness,10795,0.03070068359375
10796,Donald Trump,10796,0.047576904296875
10797,Alan Watts,10797,0.07904052734375
10798,Donald Trump,10798,0.01430511474609375
10799,Alec Guinness,10799,0.0298004150390625
10800,Donald Trump,10800,0.0137939453125
10801,Milton Friedman,10801,0.0447998046875
10802,Arnold Schwarzenegger,10802,0.0396728515625
10803,Bill Clinton,10803,0.02069091796875
10804,Barack Obama,10804,0.01102447509765625
10805,Barack Obama,10805,0.0169219970703125
10806,Alec Guinness,10806,0.0540771484375
10807,Ronald Reagan,10807,0.041656494140625
10808,Bernie Sanders,10808,0.03265380859375
10809,Bill Clinton,10809,0.06634521484375
10810,Barack Obama,10810,0.0753173828125
10811,Donald Trump,10811,0.0268096923828125
10812,Barack Obama,10812,0.011627197265625
10813,Orson Welles,10813,0.073486328125
10814,Richard Nixon,10814,0.0780029296875
10815,Jerry Seinfeld,10815,0.03369140625
10816,Malcolm X,10816,0.0270538330078125
10817,Bill Clinton,10817,0.07415771484375
10818,Barack Obama,10818,0.03216552734375
10819,Barack Obama,10819,0.01528167724609375
10820,Dwight Eisenhower,10820,0.02313232421875
10821,Gilbert Gottfried,10821,0.07958984375
10822,Alan Watts,10822,0.073974609375
10823,FDR,10823,0.018035888671875
10824,George Carlin,10824,0.042755126953125
10825,Barack Obama,10825,0.016021728515625
10826,Alec Guinness,10826,0.05914306640625
10827,Donald Trump,10827,0.0193634033203125
10828,Christopher Hitchens,10828,0.05291748046875
10829,Donald Trump,10829,0.0170745849609375
10830,Louis Farrakhan,10830,0.0633544921875
10831,Alec Guinness,10831,0.016448974609375
10832,Christopher Hitchens,10832,0.025543212890625
10833,Louis C.K.,10833,0.08648681640625
10834,Alec Guinness,10834,0.0445556640625
10835,Ronald Reagan,10835,0.06805419921875
10836,Christopher Hitchens,10836,0.037506103515625
10837,Robert Kardashian,10837,0.0309295654296875
10838,Alec Guinness,10838,0.035858154296875
10839,Donald Trump,10839,0.053741455078125
10840,Donald Trump,10840,0.0303955078125
10841,Alexandria Ocasio-Cortez,10841,0.0207061767578125
10842,Bernie Sanders,10842,0.06268310546875
10843,Ronald Reagan,10843,0.033843994140625
10844,Alec Guinness,10844,0.0369873046875
10845,Bernie Sanders,10845,0.0694580078125
10846,Winston Churchill,10846,0.016571044921875
10847,Barack Obama,10847,0.04034423828125
10848,Ayn Rand,10848,0.0150909423828125
10849,Milton Friedman,10849,0.031341552734375
10850,Ronald Reagan,10850,0.036224365234375
10851,Donald Trump,10851,0.0040740966796875
10852,Louis Farrakhan,10852,0.0255279541015625
10853,Donald Trump,10853,0.0256805419921875
10854,Donald Trump,10854,0.0170745849609375
10855,Bernie Sanders,10855,0.0364990234375
10856,JFK,10856,0.131103515625
10857,Alec Guinness,10857,0.0240020751953125
10858,Kanye West,10858,0.063720703125
10859,Donald Trump,10859,0.019195556640625
10860,Bernie Sanders,10860,0.0458984375
10861,Donald Trump,10861,0.018707275390625
10862,Donald Trump,10862,0.0160369873046875
10863,George W. Bush,10863,0.07110595703125
10864,Orson Welles,10864,0.04400634765625
10865,Donald Trump,10865,0.004337310791015625
10866,Donald Trump,10866,0.0192108154296875
10867,Bill Clinton,10867,0.0184783935546875
10868,Bernie Sanders,10868,0.0206298828125
10869,Donald Trump,10869,0.0194091796875
10870,Mr. Rogers,10870,0.0980224609375
10871,Bill Burr,10871,0.040985107421875
10872,Nick Offerman,10872,0.045379638671875
10873,Ayn Rand,10873,0.058746337890625
10874,Alec Guinness,10874,0.05108642578125
10875,John Cleese,10875,0.03338623046875
10876,Bill Clinton,10876,0.056640625
10877,Alec Guinness,10877,0.021240234375
10878,Ayn Rand,10878,0.01424407958984375
10879,Donald Trump,10879,0.0322265625
10880,Christopher Hitchens,10880,0.05157470703125
10881,Christopher Hitchens,10881,0.041107177734375
10882,Bernie Sanders,10882,0.01019287109375
10883,Alec Guinness,10883,0.033599853515625
10884,Christopher Hitchens,10884,0.0501708984375
10885,Alec Guinness,10885,0.0222320556640625
10886,Milton Friedman,10886,0.03094482421875
10887,Alan Watts,10887,0.030792236328125
10888,Robert Kardashian,10888,0.1343994140625
10889,Ayn Rand,10889,0.020355224609375
10890,Bernie Sanders,10890,0.031585693359375
10891,Barack Obama,10891,0.0169677734375
10892,Barack Obama,10892,0.019287109375
10893,Ayn Rand,10893,0.02935791015625
10894,Christopher Hitchens,10894,0.0208587646484375
10895,Mitch Hedberg,10895,0.1187744140625
10896,Christopher Hitchens,10896,0.05987548828125
10897,Tucker Carlson,10897,0.05328369140625
10898,Ayn Rand,10898,0.019195556640625
10899,Bernie Sanders,10899,0.01486968994140625
10900,Mr. Rogers,10900,0.023101806640625
10901,Ayn Rand,10901,0.0156097412109375
10902,Adam Driver,10902,0.040618896484375
10903,Dwight Eisenhower,10903,0.0230865478515625
10904,Barack Obama,10904,0.039581298828125
10905,Alan Watts,10905,0.05218505859375
10906,Louis Farrakhan,10906,0.0643310546875
10907,Louis Farrakhan,10907,0.0235443115234375
10908,Donald Trump,10908,0.0175018310546875
10909,Christopher Hitchens,10909,0.0218963623046875
10910,Donald Trump,10910,0.022613525390625
10911,Martin Luther King,10911,0.043304443359375
10912,Barack Obama,10912,0.041412353515625
10913,Alec Guinness,10913,0.052490234375
10914,Barack Obama,10914,0.02740478515625
10915,Donald Trump,10915,0.0183258056640625
10916,Louis Farrakhan,10916,0.035064697265625
10917,Bill Clinton,10917,0.0330810546875
10918,Ayn Rand,10918,0.0244598388671875
10919,Ronald Reagan,10919,0.0270843505859375
10920,Mark Zuckerberg,10920,0.019683837890625
10921,Ayn Rand,10921,0.06097412109375
10922,Christopher Hitchens,10922,0.046539306640625
10923,Queen Elizabeth II,10923,0.021240234375
10924,Martin Luther King,10924,0.0139312744140625
10925,Nick Offerman,10925,0.023712158203125
10926,Ayn Rand,10926,0.045928955078125
10927,The Notorious B.I.G.,10927,0.1163330078125
10928,Alec Guinness,10928,0.032806396484375
10929,Ayn Rand,10929,0.01216888427734375
10930,Bill Burr,10930,0.06866455078125
10931,Barack Obama,10931,0.03790283203125
10932,2Pac,10932,0.08380126953125
10933,Donald Trump,10933,0.01323699951171875
10934,Queen Elizabeth II,10934,0.05352783203125
10935,JFK,10935,0.01824951171875
10936,Donald Trump,10936,0.00440216064453125
10937,Ronald Reagan,10937,0.048553466796875
10938,Lyndon Johnson,10938,0.0648193359375
10939,Bernie Sanders,10939,0.014892578125
10940,Milton Friedman,10940,0.0340576171875
10941,Barack Obama,10941,0.0244293212890625
10942,Alec Guinness,10942,0.045013427734375
10943,Barack Obama,10943,0.043121337890625
10944,Alec Guinness,10944,0.031707763671875
10945,Alexandria Ocasio-Cortez,10945,0.0181732177734375
10946,Donald Trump,10946,0.0239410400390625
10947,Lyndon Johnson,10947,0.0322265625
10948,Donald Trump,10948,0.0232391357421875
10949,Martin Luther King,10949,0.040313720703125
10950,Bernie Sanders,10950,0.04144287109375
10951,Bernie Sanders,10951,0.04852294921875
10952,2Pac,10952,0.0289459228515625
